Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,RALPH MCKEE VOC HS - S. I.,Richmond,Public School,R600,https://www.schools.nyc.gov/schools/R721,42.0,0.0,0.0,42.0,Yes,42,0,Yes,Yes,,101 Belmont Place,Staten Island,NY,10301,04/04/2025,"(40.64282, -74.079263)","(40.64282, -74.079263)",RALPH MCKEE VOC  S I,,564.0,701.0,0.8045649072753209,10.02,0.005706134094151213,0.018544935805991442,0.2282453637660485,0.5563480741797432,0.1383737517831669,0.0,0.052781740370898715
2023-2025,NYC DOE,REGION 3 / ROC  C - QUEENS,Queens,Public School,Q859,No Website,9.0,0.0,0.0,9.0,Yes,9,0,Yes,Yes,,30-48 LINDEN PLACE,Queens,NY,11354,05/16/2025,"(40.769649, -73.833164)","(40.769649, -73.833164)",REGION 3 / ROC QUEENS,,,,,,,,,,,,
2023-2025,NYC DOE,REGION 6 SUSPENSION CENTER - K,Kings,Public School,K883,NO WEBSITE,4.0,0.0,0.0,4.0,Yes,2,2,Yes,Yes,Ongoing,281 ALBANY AVENUE,Brooklyn,NY,11213,04/18/2025,"(40.670841, -73.938969)","(40.670841, -73.938969)",REGION 6 SUSPENSION CENTER K,,,,,,,,,,,,
2023-2025,NYC DOE,REGION 7/ ROC  F - STATEN ISLAND,Richmond,Public School,R080,https://www.schools.nyc.gov/schools/R076,31.0,0.0,31.0,0.0,Yes,31,0,Yes,Yes,Complete,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,02/07/2025,"(40.607637, -74.105883)","(40.607637, -74.105883)",REGION 7/ ROC STATEN ISLAND,,181.0,242.0,0.7479338842975206,8.07,0.012396694214876033,0.02066115702479339,0.28512396694214875,0.384297520661157,0.2727272727272727,0.0,0.024793388429752067
2023-2025,NYC DOE,RENAISSANCE CHARTER SCHOOL - Q,Queens,Public School,Q885,https://www.schools.nyc.gov/schools/Q705,68.0,0.0,68.0,0.0,Yes,68,0,Yes,Yes,Complete,35-59 81ST STREET,QUEENS,NY,11372,08/09/2024,"(40.749934, -73.884817)","(40.749934, -73.884817)",RENAISSANCE CHARTER SCHOOL Q,,527.0,658.0,0.8009118541033434,,0.004559270516717325,0.16869300911854104,0.022796352583586626,0.7507598784194529,0.03951367781155015,0.001519756838905775,0.0121580547112462
2023-2025,NYC DOE,REV. J.A. POLITE AVE SCHOOL CAMPUS - BRONX,Bronx,Public School,X099,https://www.schools.nyc.gov/schools/X723,22.0,0.0,22.0,0.0,Yes,22,0,Yes,Yes,Complete,1180 REV. J.A. POLITE AVE.,BRONX,NY,10459,02/21/2025,"(40.827539, -73.896925)","(40.827539, -73.896925)",REV JA POLITE AVE SCHOOL CAMPUS BRONX,,,,,,,,,,,,
2023-2025,NYC DOE,RICHARD R GREEN HS OF TEACHING - M,Manhattan,Public School,M066,https://www.schools.nyc.gov/schools/M151,65.0,0.0,65.0,0.0,Yes,65,0,Yes,Yes,Complete,421 EAST  88 STREET,MANHATTAN,NY,10128,03/21/2025,"(40.777948, -73.947287)","(40.777948, -73.947287)",RICHARD GREEN  OF TEACHING M,,248.0,364.0,0.6813186813186813,13.85,0.008241758241758242,0.12087912087912088,0.20054945054945056,0.41483516483516486,0.1978021978021978,0.01098901098901099,0.046703296703296704
2023-2025,NYC DOE,RICHMOND HILL HIGH SCHOOL ANNEX - QUEENS,Queens,Public School,Q636,https://www.schools.nyc.gov/schools/Q334,17.0,0.0,0.0,17.0,Yes,13,4,Yes,Yes,Ongoing,94-25 117th Street,Queens,NY,11419,03/21/2025,"(40.693013, -73.829409)","(40.693013, -73.829409)",RICHMOND HILL HIGH SCHOOL ANNEX QUEENS,,1420.0,1697.0,0.8367707719505009,13.15,0.049499116087212726,0.26045963464938127,0.0901591043017089,0.54449027695934,0.02828520919269299,0.013553329404832056,0.013553329404832056
2023-2025,NYC DOE,RICHMOND HILL HS - Q,Queens,Public School,Q475,https://www.schools.nyc.gov/schools/Q475,32.0,0.0,0.0,32.0,Yes,31,1,Yes,Yes,Ongoing,89-30 114 Street,Queens,NY,11418,03/21/2025,"(40.695171, -73.833815)","(40.695171, -73.833815)",RICHMOND HILL  Q,,1420.0,1697.0,0.8367707719505009,13.15,0.049499116087212726,0.26045963464938127,0.0901591043017089,0.54449027695934,0.02828520919269299,0.013553329404832056,0.013553329404832056
2023-2025,NYC DOE,ROBESON HS COMP&BUS TC (A HML)-K,Kings,Public School,K625,https://www.schools.nyc.gov/schools/K122,73.0,73.0,0.0,0.0,Yes,73,0,Yes,Yes,Complete,150 ALBANY AVENUE,Brooklyn,NY,11213,04/05/2024,"(40.675905, -73.939282)","(40.675905, -73.939282)",ROBESON  COMP&BUS TCK,,157.0,165.0,0.9515151515151515,9.36,0.006060606060606061,0.006060606060606061,0.7757575757575758,0.17575757575757575,0.006060606060606061,0.006060606060606061,0.024242424242424242
2023-2025,NYC DOE,SAINT TERESA OF AVILA SCHOOL - QUEENS,Queens,Public School,Q390,https://www.schools.nyc.gov/schools/Q337,18.0,0.0,0.0,18.0,Yes,18,0,Yes,Yes,,109-55 128 Street,Queens,NY,11420,04/04/2025,"(40.683802, -73.813926)","(40.683802, -73.813926)",SAINT TERESA OF AVILA SCHOOL QUEENS,,245.0,293.0,0.8361774744027304,10.58,0.051194539249146756,0.08532423208191127,0.6621160409556314,0.16382252559726962,0.020477815699658702,0.010238907849829351,0.006825938566552901
2023-2025,NYC DOE,SAMUEL GOMPERS VOC HS - X,Bronx,Public School,X655,https://www.schools.nyc.gov/schools/X259,37.0,0.0,0.0,37.0,Yes,34,3,Yes,Yes,Ongoing,455 SOUTHERN BLVD,Bronx,NY,10455,03/21/2025,"(40.810671, -73.907528)","(40.810671, -73.907528)",SAMUEL GOMPERS VOC  X,,672.0,723.0,0.9294605809128631,10.45,0.006915629322268326,0.015214384508990318,0.33195020746887965,0.6265560165975104,0.013831258644536652,0.0027662517289073307,0.0027662517289073307
2023-2025,NYC DOE,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,Kings,Public School,K415,https://www.schools.nyc.gov/schools/K569,62.0,0.0,0.0,62.0,Yes,53,9,Yes,Yes,Ongoing,5800 TILDEN AVENUE,Brooklyn,NY,11203,04/18/2025,"(40.647728, -73.922212)","(40.647728, -73.922212)",SAMUEL J TILDEN EDUCATIONAL CAMPUS K,,336.0,583.0,0.5763293310463122,18.37,0.0,0.07032590051457976,0.058319039451114926,0.3379073756432247,0.4751286449399657,0.0,0.058319039451114926
2023-2025,NYC DOE,SATELLITE ACADEMY - MANHATTAN,Manhattan,Public School,M920,https://www.schools.nyc.gov/schools/M570,17.0,0.0,0.0,17.0,Yes,15,2,Yes,Yes,Ongoing,120 West  30 Street,Manhattan,NY,10001,05/02/2025,"(40.747425, -73.990562)","(40.747425, -73.990562)",SATELLITE ACADEMY MANHATTAN,,139.0,157.0,0.8853503184713376,8.53,0.0,0.01910828025477707,0.29936305732484075,0.5987261146496815,0.06369426751592357,0.012738853503184714,0.006369426751592357
2023-2025,NYC DOE,SCHL OF THE FUTURE (OLD BACON) - M,Manhattan,Public School,M660,https://www.schools.nyc.gov/schools/M226,21.0,0.0,21.0,0.0,Yes,21,0,Yes,,,127 EAST  22 STREET,MANHATTAN,NY,10010,06/28/2024,"(40.739121, -73.985323)","(40.739121, -73.985323)",SCHL OF THE FUTURE M,,,,,,,,,,,,
2023-2025,NYC DOE,"School of Technology, Arts, and Research",Kings,Public School,K322,https://www.schools.nyc.gov/schools/K231,32.0,0.0,0.0,32.0,Yes,32,0,Yes,Yes,,650 86 Street,Brooklyn,NY,11228,04/04/2025,"(40.618628, -74.022073)","(40.618628, -74.022073)",School of Technology,,426.0,485.0,0.8783505154639175,13.22,0.006185567010309278,0.04329896907216495,0.5938144329896907,0.3237113402061856,0.016494845360824743,0.004123711340206186,0.012371134020618556
2023-2025,NYC DOE,SCL COOP TECH ED (MNH VOC HS) - M,Manhattan,Public School,M646,https://www.schools.nyc.gov/schools/M310,60.0,0.0,0.0,60.0,Yes,45,15,Yes,Yes,Ongoing,321 East  96 Street,Manhattan,NY,10128,07/25/2025,"(40.784112, -73.945647)","(40.784112, -73.945647)",SCL COOP TECH ED M,,,,,,,,,,,,
2023-2025,NYC DOE,SECOND OPPORTUNITY SCHOOL - K,Kings,Public School,K865,https://www.schools.nyc.gov/schools/K556,15.0,0.0,0.0,15.0,Yes,14,1,Yes,Yes,Ongoing,797 Bushwick Avenue,Brooklyn,NY,11221,05/16/2025,"(40.695436, -73.927349)","(40.695436, -73.927349)",SECOND OPPORTUNITY SCHOOL K,,336.0,431.0,0.7795823665893271,14.03,0.009280742459396751,0.06728538283062645,0.13225058004640372,0.6334106728538283,0.1136890951276102,0.002320185614849188,0.04176334106728538
2023-2025,NYC DOE,SEWARD PARK AF - MANHATTAN,Manhattan,Public School,M447,https://www.schools.nyc.gov/schools/M294,1.0,0.0,0.0,1.0,Yes,1,0,Yes,Yes,Complete,350 Grand Street,Manhattan,NY,10002,07/25/2025,"(40.717329, -73.989329)","(40.717329, -73.989329)",SEWARD PARK AF MANHATTAN,,,,,,,,,,,,
2023-2025,NYC DOE,SEWARD PARK HS - MANHATTAN,Manhattan,Public School,M445,https://www.schools.nyc.gov/schools/M294,60.0,0.0,0.0,60.0,Yes,49,11,Yes,Yes,Ongoing,350 GRAND STREET,Manhattan,NY,10002,02/21/2025,"(40.717329, -73.989329)","(40.717329, -73.989329)",SEWARD PARK  MANHATTAN,,,,,,,,,,,,
2023-2025,NYC DOE,SHEEPSHEAD BAY AF - BROOKLYN,Kings,Public School,K496,https://www.schools.nyc.gov/schools/K630,1.0,0.0,0.0,1.0,Yes,1,0,Yes,Yes,,3000 Avenue X,Brooklyn,NY,11235,04/04/2025,"(40.593157, -73.936635)","(40.593157, -73.936635)",SHEEPSHEAD BAY AF BROOKLYN,,579.0,686.0,0.8440233236151603,12.82,0.0058309037900874635,0.19096209912536444,0.08892128279883382,0.13411078717201166,0.5553935860058309,0.0014577259475218659,0.023323615160349854
2023-2025,NYC DOE,SHIRLEY CHISHOLM CAMPUS - K,Kings,Public School,K366,https://www.schools.nyc.gov/schools/K366,62.0,0.0,0.0,62.0,Yes,55,7,Yes,Yes,Ongoing,965 EAST 107TH STREET,Brooklyn,NY,11236,04/04/2025,"(40.647396, -73.891743)","(40.647396, -73.891743)",SHIRLEY CHISHOLM CAMPUS K,,460.0,469.0,0.9808102345415778,10.01,0.008528784648187633,0.008528784648187633,0.6098081023454158,0.31556503198294245,0.053304904051172705,0.0021321961620469083,0.0021321961620469083
2023-2025,NYC DOE,SKILLMAN HIGH SCHOOL - QUEENS,Queens,Public School,Q667,https://www.schools.nyc.gov/schools/Q004,42.0,0.0,42.0,0.0,Yes,38,4,Yes,Yes,Ongoing,24-30 SKILLMAN AVENUE,QUEENS,NY,11101,03/08/2024,"(40.742107, -73.945269)","(40.742107, -73.945269)",SKILLMAN HIGH SCHOOL QUEENS,,,,,,,,,,,,
2023-2025,NYC DOE,SMITH AF - BRONX,Bronx,Public School,X601,https://www.schools.nyc.gov/schools/X600,2.0,0.0,0.0,2.0,Yes,0,2,Yes,Yes,Ongoing,333 East 151 Street,Bronx,NY,10451,05/16/2025,"(40.818645, -73.919949)","(40.818645, -73.919949)",SMITH AF BRONX,,366.0,403.0,0.9081885856079405,9.8,0.009925558312655087,0.017369727047146403,0.24317617866004962,0.7096774193548387,0.017369727047146403,0.0,0.0024813895781637717
2023-2025,NYC DOE,SOUNDVIEW EDUCATIONAL CAMPUS - X,Bronx,Public School,X972,https://www.schools.nyc.gov/schools/X537,26.0,0.0,26.0,0.0,Yes,23,3,Yes,Yes,Ongoing,1440 STORY AVENUE,BRONX,NY,10473,06/28/2024,"(40.820486, -73.881187)","(40.820486, -73.881187)",SOUNDVIEW EDUCATIONAL CAMPUS X,,376.0,386.0,0.9740932642487047,9.0,0.015544041450777202,0.018134715025906734,0.22797927461139897,0.7202072538860104,0.015544041450777202,0.0,0.0025906735751295338
2023-2025,NYC DOE,SOUTH BRONX AF - BRONX,Bronx,Public School,X471,https://www.schools.nyc.gov/schools/X495,4.0,0.0,0.0,4.0,Yes,3,1,Yes,Yes,Ongoing,701 St. Anns Avenue,Bronx,NY,10455,05/16/2025,"(40.818041, -73.911633)","(40.818041, -73.911633)",SOUTH BRONX AF BRONX,,179.0,185.0,0.9675675675675676,6.73,0.016216216216216217,0.0,0.3783783783783784,0.5837837837837838,0.016216216216216217,0.0,0.005405405405405406
2023-2025,NYC DOE,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38) - X,Bronx,Public School,X470,https://www.schools.nyc.gov/schools/X473,34.0,34.0,0.0,0.0,Yes,34,0,Yes,,,701 ST. ANNS AVENUE,Bronx,NY,10455,12/01/2023,"(40.818041, -73.911633)","(40.818041, -73.911633)",SOUTH BRONX EDUCATIONAL CAMPUS X,,179.0,185.0,0.9675675675675676,6.73,0.016216216216216217,0.0,0.3783783783783784,0.5837837837837838,0.016216216216216217,0.0,0.005405405405405406
2023-2025,NYC DOE,SOUTH BROOKLYN COMM. HS - K,Kings,Public School,K825,https://www.schools.nyc.gov/schools/K698,13.0,0.0,0.0,13.0,Yes,13,0,Yes,Yes,,173 Conover Street,Brooklyn,NY,11231,05/02/2025,"(40.677968, -74.014363)","(40.677968, -74.014363)",SOUTH BROOKLYN COMM  K,,115.0,123.0,0.9349593495934959,7.86,0.008130081300813009,0.016260162601626018,0.24390243902439024,0.6666666666666666,0.04065040650406504,0.016260162601626018,0.008130081300813009
2023-2025,NYC DOE,SOUTH SHORE AF - BROOKLYN,Kings,Public School,K516,https://www.schools.nyc.gov/schools/K566,2.0,2.0,0.0,0.0,Yes,2,0,Yes,,,6565 Flatlands Avenue,Brooklyn,NY,11236,12/01/2023,"(40.634451, -73.916927)","(40.634451, -73.916927)",SOUTH SHORE AF BROOKLYN,,169.0,189.0,0.8941798941798942,5.78,0.005291005291005291,0.010582010582010581,0.6878306878306878,0.291005291005291,0.005291005291005291,0.0,0.0
2023-2025,NYC DOE,SOUTH SHORE EDUCATIONAL CAMPUS - K,Kings,Public School,K515,https://www.schools.nyc.gov/schools/K566,92.0,92.0,0.0,0.0,Yes,92,0,Yes,Yes,Complete,6565 FLATLANDS AVENUE,Brooklyn,NY,11236,08/09/2024,"(40.634451, -73.916927)","(40.634451, -73.916927)",SOUTH SHORE EDUCATIONAL CAMPUS K,,169.0,189.0,0.8941798941798942,5.78,0.005291005291005291,0.010582010582010581,0.6878306878306878,0.291005291005291,0.005291005291005291,0.0,0.0
2023-2025,NYC DOE,Southern Boulevard Community Campus,Bronx,Public School,X358,https://www.schools.nyc.gov/schools/X012,7.0,0.0,0.0,7.0,Yes,7,0,Yes,Yes,,1211 Southern Boulevard,Bronx,NY,10459,04/04/2025,"(40.829306, -73.892243)","(40.829306, -73.892243)",Southern Boulevard Community Campus,,,,,,,,,,,,
2023-2025,NYC DOE,SPRING CREEK EDUCATIONAL CAMPUS - BROOKLYN,Kings,Public School,K422,https://www.schools.nyc.gov/schools/K404,92.0,0.0,92.0,0.0,Yes,92,0,Yes,Yes,Complete,1065 ELTON STREET,BROOKLYN,NY,11239,07/25/2025,"(40.657266, -73.874064)","(40.657266, -73.874064)",SPRING CREEK EDUCATIONAL CAMPUS BROOKLYN,,,,,26.22,,,,,,,
2023-2025,NYC DOE,SPRINGFIELD GARDENS HS - Q,Queens,Public School,Q420,https://www.schools.nyc.gov/schools/Q248,82.0,0.0,0.0,82.0,Yes,70,12,Yes,Yes,Ongoing,143-10 SPRINGFIELD BOULEVARD,Queens,NY,11413,04/18/2025,"(40.66903, -73.757744)","(40.66903, -73.757744)",SPRINGFIELD GARDENS  Q,,289.0,400.0,0.7225,13.15,0.03,0.0325,0.7775,0.1325,0.0125,0.0025,0.0125
2023-2025,NYC DOE,SPRINGFIELD GDNS AF - QUEENS,Queens,Public School,Q421,https://www.schools.nyc.gov/schools/Q248,2.0,0.0,0.0,2.0,Yes,1,1,Yes,Yes,Ongoing,143-10 Springfield Boulevard,Queens,NY,11413,04/18/2025,"(40.66903, -73.757744)","(40.66903, -73.757744)",SPRINGFIELD GDNS AF QUEENS,,289.0,400.0,0.7225,13.15,0.03,0.0325,0.7775,0.1325,0.0125,0.0025,0.0125
2023-2025,NYC DOE,STATEN ISLAND TECHNICAL AF-S.I,Richmond,Public School,R441,https://www.schools.nyc.gov/schools/R605,1.0,1.0,0.0,0.0,Yes,1,0,Yes,Yes,Complete,485 Clawson Street,Staten Island,NY,10306,10/20/2023,"(40.568299, -74.117086)","(40.568299, -74.117086)",STATEN ISLAND TECHNICAL AFSI,,254.0,290.0,0.8758620689655172,6.42,0.006896551724137931,0.020689655172413793,0.5103448275862069,0.4,0.04482758620689655,0.0034482758620689655,0.013793103448275862
2023-2025,NYC DOE,STATEN ISLAND TECHNICAL HS - S.I.,Richmond,Public School,R440,https://www.schools.nyc.gov/schools/R605,37.0,37.0,0.0,0.0,Yes,37,0,Yes,Yes,Complete,485 CLAWSON STREET,Staten Island,NY,10306,09/06/2024,"(40.568299, -74.117086)","(40.568299, -74.117086)",STATEN ISLAND TECHNICAL  SI,,254.0,290.0,0.8758620689655172,6.42,0.006896551724137931,0.020689655172413793,0.5103448275862069,0.4,0.04482758620689655,0.0034482758620689655,0.013793103448275862
2023-2025,NYC DOE,STUYVESANT HS (NEW) - MANHATTAN,Manhattan,Public School,M477,https://www.schools.nyc.gov/schools/M475,94.0,0.0,94.0,0.0,Yes,94,0,Yes,Yes,Complete,345 CHAMBERS STREET,MANHATTAN,NY,10282,12/13/2024,"(40.718025, -74.013921)","(40.718025, -74.013921)",STUYVESANT  MANHATTAN,,1604.0,3257.0,0.49247774025176544,20.73,0.00552655818237642,0.7129260055265582,0.02210623272950568,0.04052809333742708,0.16671783850168867,0.006754682222904513,0.045440589499539455
2023-2025,NYC DOE,Success Academy - Harlem Central,Manhattan,Public School,M389,https://www.schools.nyc.gov/schools/M265,17.0,17.0,0.0,0.0,Yes,17,0,Yes,,,461 West 131 Street,Manhattan,NY,10027,11/17/2023,"(40.816158, -73.95357)","(40.816158, -73.95357)",Success Academy Harlem Central,,402.0,541.0,0.7430683918669131,,0.012939001848428836,0.009242144177449169,0.21072088724584104,0.7024029574861368,0.031423290203327174,0.0018484288354898336,0.029574861367837338
2023-2025,NYC DOE,Success Academy - Rosedale,Queens,Public School,Q374,https://www.schools.nyc.gov/schools/Q337,27.0,27.0,0.0,0.0,Yes,27,0,Yes,,,147-65 249th Street,Queens,NY,11422,11/17/2023,"(40.655811, -73.738793)","(40.655811, -73.738793)",Success Academy Rosedale,,758.0,1270.0,0.5968503937007874,,0.02047244094488189,0.047244094488188976,0.7598425196850394,0.10551181102362205,0.012598425196850394,0.010236220472440945,0.04409448818897638
2023-2025,NYC DOE,Success Academy - Washington Heights,Manhattan,Public School,M387,https://www.schools.nyc.gov/schools/M265,13.0,13.0,0.0,0.0,Yes,13,0,Yes,Yes,Complete,701 Fort Washington Avenue,Manhattan,NY,10040,07/26/2024,"(40.85765, -73.935231)","(40.85765, -73.935231)",Success Academy Washington Heights,,402.0,541.0,0.7430683918669131,,0.012939001848428836,0.009242144177449169,0.21072088724584104,0.7024029574861368,0.031423290203327174,0.0018484288354898336,0.029574861367837338
2023-2025,NYC DOE,Sunnyside Middle School,Queens,Public School,Q429,https://www.schools.nyc.gov/schools/Q367,36.0,0.0,0.0,36.0,Yes,35,1,Yes,Yes,Ongoing,47-10 Barnett Avenue,Queens,NY,11104,03/21/2025,"(40.749753, -73.915929)","(40.749753, -73.915929)",Sunnyside Middle School,,,,,,,,,,,,
2023-2025,NYC DOE,Sunset Park Avenues Elementary School,Kings,Public School,K557,https://www.schools.nyc.gov/schools/K516,100.0,0.0,100.0,0.0,Yes,100,0,Yes,Yes,Complete,4308 4th Avenue,BROOKLYN,NY,11232,07/25/2025,"(40.650404, -74.008984)","(40.650404, -74.008984)",Sunset Park Avenues Elementary School,,260.0,340.0,0.7647058823529411,11.72,0.0,0.05,0.011764705882352941,0.7941176470588235,0.1323529411764706,0.0029411764705882353,0.008823529411764706
2023-2025,NYC DOE,SUNSET PARK HS - BROOKLYN,Kings,Public School,K564,https://www.schools.nyc.gov/schools/K667,95.0,95.0,0.0,0.0,Yes,95,0,Yes,Yes,Complete,153 35 Street,Brooklyn,NY,11232,04/05/2024,"(40.655583, -74.004342)","(40.655583, -74.004342)",SUNSET PARK  BROOKLYN,,803.0,834.0,0.9628297362110312,10.37,0.0035971223021582736,0.5959232613908872,0.004796163069544364,0.35731414868105515,0.027577937649880094,0.001199040767386091,0.009592326139088728
2023-2025,NYC DOE,SUSAN E. WAGNER HS - S. I.,Richmond,Public School,R460,https://www.schools.nyc.gov/schools/R460,77.0,0.0,0.0,77.0,Yes,69,8,Yes,Yes,Ongoing,1200 MANOR ROAD,Staten Island,NY,10314,05/30/2025,"(40.588985, -74.130819)","(40.588985, -74.130819)",SUSAN E WAGNER  S I,,1844.0,2841.0,0.6490672298486448,15.16,0.0028159098908834917,0.21752903907074975,0.08236536430834214,0.33826117564237945,0.33438929954241464,0.0045758535726856744,0.019359380499824004
2023-2025,NYC DOE,SUSAN E. WAGNER HS ANNEX - STATEN ISLAND,Richmond,Public School,R462,https://www.schools.nyc.gov/schools/R460,9.0,0.0,0.0,9.0,Yes,9,0,Yes,Yes,,1220 MANOR ROAD,Staten Island,NY,10314,05/30/2025,"(40.588983, -74.130823)","(40.588983, -74.130823)",SUSAN E WAGNER  ANNEX STATEN ISLAND,,1844.0,2841.0,0.6490672298486448,15.16,0.0028159098908834917,0.21752903907074975,0.08236536430834214,0.33826117564237945,0.33438929954241464,0.0045758535726856744,0.019359380499824004
