Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,HICKSVILLE UNION FREE SCHOOL,OLD COUNTRY ROAD SCHOOL,Nassau,Public School,280517030006,https://www.hicksvillepublicschools.org/,30.0,0.0,0.0,30.0,Yes,28,2,Yes,Yes,Ongoing,RHODES LN,HICKSVILLE,NY,11801,07/15/2025,,,OLD COUNTRY ROAD SCHOOL,,208.0,363.0,0.5730027548209367,12.82,0.008264462809917356,0.26721763085399447,0.02203856749311295,0.5674931129476584,0.10192837465564739,0.005509641873278237,0.027548209366391185
2023-2025,HICKSVILLE UNION FREE SCHOOL,WOODLAND SCHOOL,Nassau,Public School,280517030008,https://www.hicksvillepublicschools.org/,8.0,0.0,0.0,8.0,No,7,1,Yes,Yes,Ongoing,85 KETCHUM RD,HICKSVILLE,NY,11801,07/15/2025,,,WOODLAND SCHOOL,,95.0,325.0,0.2923076923076923,13.16,0.0,0.4676923076923077,0.0,0.24615384615384617,0.24,0.0,0.046153846153846156
2023-2025,HILTON CENTRAL SCHOOL,QUEST SCHOOL,Monroe,Public School,261101060002,https://www.hilton.k12.ny.us/,85.0,,,85.0,Yes,85,0,Yes,,,225 WEST AVENUE,HILTON,NY,14468,07/18/2025,,,QUEST SCHOOL,,107.0,450.0,0.23777777777777778,11.14,0.0022222222222222222,0.006666666666666667,0.022222222222222223,0.06,0.8688888888888889,0.0,0.04
2023-2025,HOLLAND CENTRAL SCHOOL,HAROLD O BRUMSTED ELEMENTARY SCHOOL,Erie,Public School,141701040002,www.hollandcsd.org,16.0,0.0,0.0,16.0,Yes,14,2,Yes,Yes,Ongoing,103 CANADA ST.,HOLLAND,NY,14080,07/22/2025,,,HAROLD BRUMSTED ELEMENTARY SCHOOL,,93.0,283.0,0.3286219081272085,10.33,0.0035335689045936395,0.0,0.0035335689045936395,0.007067137809187279,0.9717314487632509,0.0,0.014134275618374558
2023-2025,HOLLAND CENTRAL SCHOOL,HOLLAND HS,Erie,Public School,141701040001,www.hollandcsd.org,31.0,0.0,0.0,31.0,Yes,25,6,Yes,Yes,Ongoing,103 CANADA ST,HOLLAND,NY,14080,07/22/2025,,,HOLLAND,,52.0,225.0,0.2311111111111111,7.61,0.0044444444444444444,0.0044444444444444444,0.0,0.03111111111111111,0.9466666666666667,0.0,0.013333333333333334
2023-2025,HOLLAND CENTRAL SCHOOL,HOLLAND MIDDLE SCHOOL,Erie,Public School,141701040004,www.hollandcsd.org,29.0,0.0,0.0,29.0,Yes,23,6,Yes,Yes,Ongoing,11720 PARTRIDGE RD,HOLLAND,NY,14080,07/22/2025,,,HOLLAND MIDDLE SCHOOL,,78.0,224.0,0.3482142857142857,8.61,0.0,0.0,0.004464285714285714,0.017857142857142856,0.9464285714285714,0.004464285714285714,0.026785714285714284
2023-2025,HOLLAND PATENT CENTRAL SCHOOL,GEN WILLIAM FLOYD ELEM SCHOOL,Oneida,Public School,412201060005,https://www.hpschools.org/Page/2685,33.0,0.0,33.0,0.0,Yes,33,0,Yes,Yes,Ongoing,GEN WILLIAM FLOYD ELEM SCHOOL,HOLLAND PATENT,NY,13354,07/30/2025,,,GEN WILLIAM FLOYD  SCHOOL,,99.0,327.0,0.30275229357798167,13.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-2025,HOLLAND PATENT CENTRAL SCHOOL,HOLLAND PATENT CENTRAL H S,Oneida,Public School,412201060006,https://www.hpschools.org/Page/2685,28.0,0.0,28.0,0.0,Yes,28,0,Yes,Yes,Ongoing,9601 MAIN ST,HOLLAND PATENT,NY,13354,07/30/2025,,,HOLLAND PATENT CENTRAL S,,151.0,405.0,0.3728395061728395,10.23,0.0,0.0024691358024691358,0.0,0.0,0.9950617283950617,0.0024691358024691358,0.0
2023-2025,HOLLAND PATENT CENTRAL SCHOOL,HOLLAND PATENT ELEM SCHOOL,Oneida,Public School,412201060003,https://www.hpschools.org/Page/2685,47.0,0.0,47.0,0.0,Yes,47,0,Yes,Yes,Ongoing,9601 MAIN ST,HOLLAND PATENT,NY,13354,07/30/2025,,,HOLLAND PATENT  SCHOOL,,151.0,405.0,0.3728395061728395,10.23,0.0,0.0024691358024691358,0.0,0.0,0.9950617283950617,0.0024691358024691358,0.0
2023-2025,HOLLAND PATENT CENTRAL SCHOOL,HOLLAND PATENT MIDDLE SCHOOL,Oneida,Public School,412201060001,https://www.hpschools.org/Page/2685,24.0,0.0,24.0,0.0,Yes,24,0,Yes,Yes,Ongoing,9601 MAIN ST,HOLLAND PATENT,NY,13354,07/30/2025,,,HOLLAND PATENT MIDDLE SCHOOL,,110.0,266.0,0.41353383458646614,9.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-2025,HOLLEY CENTRAL SCHOOL,HOLLEY ES,Orleans,Public School,450704040005,https://www.holleycsd.org/2025.aspx,106.0,0.0,0.0,106.0,Yes,104,2,Yes,Yes,Complete,3800 N MAIN ST,HOLLEY,NY,14470,07/30/2025,,,HOLLEY,,304.0,516.0,0.5891472868217055,10.86,0.0,0.005813953488372093,0.015503875968992248,0.07364341085271318,0.8701550387596899,0.001937984496124031,0.03294573643410853
2023-2025,HOLLEY CENTRAL SCHOOL,HOLLEY MS/HS,Orleans,Public School,450704040001,https://www.holleycsd.org/2025.aspx,76.0,0.0,0.0,76.0,Yes,76,0,Yes,,,LYNCH RD,HOLLEY,NY,14470,07/30/2025,,,HOLLEY MS/,,260.0,444.0,0.5855855855855856,9.38,0.0,0.0045045045045045045,0.02027027027027027,0.07657657657657657,0.8423423423423423,0.0,0.05630630630630631
2023-2025,HONEOYE CENTRAL SCHOOL,HONEOYE  S H S,Ontario,Public School,431401040002,honeoye.org,24.0,0.0,0.0,24.0,Yes,24,0,Yes,Yes,Complete,HONEOYE  S H S,HONEOYE,NY,14471,05/22/2025,,,HONEOYE S,,98.0,253.0,0.38735177865612647,8.71,0.0,0.0,0.0,0.003952569169960474,0.9565217391304348,0.0,0.039525691699604744
2023-2025,HONEOYE CENTRAL SCHOOL,HONEOYE ELEM SCHOOL,Ontario,Public School,431401040001,www.honeoye.org,34.0,0.0,0.0,34.0,Yes,34,0,Yes,Yes,Complete,HONEOYE ELEM SCHOOL,HONEOYE,NY,14471,05/22/2025,,,HONEOYE  SCHOOL,,98.0,253.0,0.38735177865612647,8.71,0.0,0.0,0.0,0.003952569169960474,0.9565217391304348,0.0,0.039525691699604744
2023-2025,HONEOYE CENTRAL SCHOOL,HONEOYE MIDDLE SCHOOL,Ontario,Public School,431401040003,www.honeoye.org,8.0,0.0,0.0,8.0,Yes,8,0,Yes,Yes,Complete,PO BOX 170,HONEOYE,NY,14471,05/22/2025,,,HONEOYE MIDDLE SCHOOL,,128.0,299.0,0.4280936454849498,7.42,0.0,0.0,0.0,0.010033444816053512,0.9665551839464883,0.0,0.016722408026755852
2023-2025,HOOSICK FALLS CENTRAL SCHOOL,HOOSICK FALLS ELEM SCHOOL,Rensselaer,Public School,490501060002,"https://www.hoosickfallscsd.org/documents/lead-testing-results/2025-lead-in-

water-testing-results/803558",15.0,0.0,0.0,15.0,Yes,15,0,Yes,,,RIVER ROAD,HOOSICK FALLS,NY,12090,07/10/2025,,,HOOSICK FALLS  SCHOOL,,247.0,413.0,0.5980629539951574,17.79,0.0,0.002421307506053269,0.002421307506053269,0.03389830508474576,0.910411622276029,0.0,0.05084745762711865
2023-2025,HOOSICK FALLS CENTRAL SCHOOL,HOOSICK FALLS J S H S,Rensselaer,Public School,490501060003,"https://www.hoosickfallscsd.org/documents/lead-testing-results/2025-lead-in-

water-testing-results/803558",54.0,0.0,0.0,54.0,Yes,54,0,Yes,Yes,Complete,RIVER ROAD,HOOSICK FALLS,NY,12090,07/10/2025,,,HOOSICK FALLS S,,247.0,413.0,0.5980629539951574,17.79,0.0,0.002421307506053269,0.002421307506053269,0.03389830508474576,0.910411622276029,0.0,0.05084745762711865
2023-2025,HORSEHEADS CENTRAL SCHOOL DISTRICT,BIG FLATS SCHOOL,Chemung,Public School,070901060005,https://horseheadsdistrict.com/watertesting.cfm,83.0,0.0,0.0,83.0,Yes,68,15,Yes,Yes,Not Started,543 MAPLE ST,BIG FLATS,NY,14814,06/25/2025,,,BIG FLATS SCHOOL,,105.0,380.0,0.27631578947368424,13.83,0.0,0.02368421052631579,0.010526315789473684,0.05,0.8789473684210526,0.0,0.03684210526315789
2023-2025,HORSEHEADS CENTRAL SCHOOL DISTRICT,GARDNER ROAD ES,Chemung,Public School,070901060009,https://horseheadsdistrict.com/watertesting.cfm,99.0,0.0,0.0,99.0,Yes,81,18,Yes,Yes,Ongoing,541 GARDNER RD,HORSEHEADS,NY,14845,05/08/2025,,,GARDNER ROAD,,148.0,385.0,0.38441558441558443,12.76,0.0,0.07532467532467532,0.04155844155844156,0.05454545454545454,0.7740259740259741,0.0,0.05454545454545454
2023-2025,HORSEHEADS CENTRAL SCHOOL DISTRICT,RIDGE ROAD SCHOOL,Chemung,Public School,070901060004,https://www.horseheadsdistrict.com/watertesting.cfm,55.0,0.0,5.0,55.0,Yes,48,7,Yes,Yes,Not Started,112 RIDGE RD,HORSEHEADS,NY,14845,04/28/2025,,,RIDGE ROAD SCHOOL,,119.0,414.0,0.28743961352657005,15.14,0.0,0.021739130434782608,0.00966183574879227,0.04589371980676329,0.8671497584541062,0.0,0.05555555555555555
2023-2025,HUDSON FALLS CENTRAL SCHOOL,HUDSON FALLS INTERMEDIATE BUILDING,Washington,Public School,641301060004,https://www.hfcsd.org/departments-services/buildings-grounds/,55.0,0.0,55.0,0.0,Yes,55,0,Yes,Yes,Complete,MAPLE ST,HUDSON FALLS,NY,12839,03/10/2025,,,HUDSON FALLS INTERMEDIATE BUILDING,,284.0,701.0,0.4051355206847361,12.85,0.0028530670470756064,0.008559201141226819,0.008559201141226819,0.0456490727532097,0.8758915834522111,0.0,0.05848787446504993
2023-2025,HUDSON FALLS CENTRAL SCHOOL,HUDSON FALLS MIDDLE SCHOOL,Washington,Public School,641301060002,https://www.hfcsd.org/departments-services/buildings-grounds/,46.0,0.0,46.0,0.0,Yes,46,0,Yes,Yes,Complete,NOTRE DAME ST,HUDSON FALLS,NY,12839,03/10/2025,,,HUDSON FALLS MIDDLE SCHOOL,,200.0,493.0,0.4056795131845842,9.95,0.002028397565922921,0.004056795131845842,0.014198782961460446,0.018255578093306288,0.9006085192697769,0.0,0.060851926977687626
2023-2025,HUDSON FALLS CENTRAL SCHOOL,HUDSON FALLS PRIMARY BUILDING,Washington,Public School,641301060005,https://www.hfcsd.org/departments-services/buildings-grounds/,66.0,0.0,66.0,0.0,Yes,66,0,Yes,Yes,Complete,DIX AVE,HUDSON FALLS,NY,12839,03/10/2025,,,HUDSON FALLS  BUILDING,,284.0,701.0,0.4051355206847361,12.85,0.0028530670470756064,0.008559201141226819,0.008559201141226819,0.0456490727532097,0.8758915834522111,0.0,0.05848787446504993
2023-2025,HUDSON FALLS CENTRAL SCHOOL,HUDSON FALLS S H S,Washington,Public School,641301060001,https://www.hfcsd.org/departments-services/buildings-grounds/,40.0,0.0,40.0,0.0,Yes,40,0,Yes,Yes,Complete,E LABARGE ST,HUDSON FALLS,NY,12839,02/10/2025,,,HUDSON FALLS S,,284.0,701.0,0.4051355206847361,12.85,0.0028530670470756064,0.008559201141226819,0.008559201141226819,0.0456490727532097,0.8758915834522111,0.0,0.05848787446504993
2023-2025,HUDSON FALLS CENTRAL SCHOOL,MARGARET MURPHY KINDERGARTEN CENTER,Washington,Public School,641301060003,https://www.hfcsd.org/departments-services/buildings-grounds/,27.0,0.0,27.0,0.0,Yes,27,0,Yes,Yes,Complete,CLARK ST,HUDSON FALLS,NY,12839,02/10/2025,,,MARGARET MURPHY KINDERGARTEN CENTER,,48.0,230.0,0.20869565217391303,14.02,0.0,0.0,0.004347826086956522,0.0,0.9956521739130435,0.0,0.0
2023-2025,HUNTINGTON UNION FREE SCHOOL,FINLEY MIDDLE SCHOOL,Suffolk,Public School,580403030014,https://www.hufsd.edu/resources/facilities.html,37.0,0.0,0.0,37.0,,24,13,Yes,Yes,Ongoing,GREENLAWN RD,HUNTINGTON,NY,11743,02/19/2025,,,FINLEY MIDDLE SCHOOL,,324.0,594.0,0.5454545454545454,8.51,0.0016835016835016834,0.021885521885521887,0.0723905723905724,0.5252525252525253,0.3468013468013468,0.0,0.03198653198653199
2023-2025,HUNTINGTON UNION FREE SCHOOL,FLOWER HILL PRIMARY SCHOOL,Suffolk,Public School,580403030004,https://www.hufsd.edu/resources/facilities.html,22.0,0.0,0.0,22.0,No,20,2,Yes,Yes,Ongoing,GOLF LN,HUNTINGTON,NY,11743,02/19/2025,,,FLOWER HILL  SCHOOL,,130.0,282.0,0.46099290780141844,11.5,0.0,0.02127659574468085,0.0851063829787234,0.5602836879432624,0.2872340425531915,0.0,0.04609929078014184
2023-2025,HUNTINGTON UNION FREE SCHOOL,HUNTINGTON H S,Suffolk,Public School,580403030013,https://www.hufsd.edu/resources/facilities.html,40.0,0.0,0.0,40.0,No,22,18,Yes,Yes,Ongoing,188 OAKWOOD RD,HUNTINGTON,NY,11743,02/19/2025,,,HUNTINGTON S,,843.0,1422.0,0.5928270042194093,11.76,0.0,0.009845288326300985,0.056962025316455694,0.6082981715893109,0.2981715893108298,0.0,0.026722925457102673
2023-2025,HUNTINGTON UNION FREE SCHOOL,JACK ABRAMS STEM MAGNET SCHOOL,Suffolk,Public School,580403030010,https://www.hufsd.edu/resources/facilities.html,43.0,0.0,0.0,43.0,No,35,8,Yes,Yes,Ongoing,155 LOWNDES AVENUE,HUNTINGTON STATION,NY,11746,02/19/2025,,,JACK ABRAMS STEM MAGNET SCHOOL,,201.0,432.0,0.4652777777777778,9.38,0.0,0.020833333333333332,0.07407407407407407,0.44212962962962965,0.4351851851851852,0.0,0.027777777777777776
2023-2025,HUNTINGTON UNION FREE SCHOOL,JEFFERSON PRIMARY SCHOOL,Suffolk,Public School,580403030005,https://www.hufsd.edu/resources/facilities.html,30.0,0.0,0.0,30.0,No,28,2,Yes,Yes,Ongoing,253 OAKWOOD RD,HUNTINGTON,NY,11743,02/19/2025,,,JEFFERSON  SCHOOL,,146.0,292.0,0.5,9.47,0.0,0.017123287671232876,0.05136986301369863,0.6198630136986302,0.2910958904109589,0.0,0.02054794520547945
2023-2025,HUNTINGTON UNION FREE SCHOOL,SOUTHDOWN PRIMARY SCHOOL,Suffolk,Public School,580403030002,https://www.hufsd.edu/resources/facilities.html,21.0,0.0,0.0,21.0,Yes,21,0,Yes,Yes,Complete,BROWNS RD,HUNTINGTON,NY,11743,07/28/2025,,,SOUTHDOWN  SCHOOL,,131.0,286.0,0.458041958041958,9.66,0.0,0.006993006993006993,0.038461538461538464,0.5944055944055944,0.34265734265734266,0.0,0.017482517482517484
2023-2025,HUNTINGTON UNION FREE SCHOOL,WASHINGTON PRIMARY SCHOOL,Suffolk,Public School,580403030009,https://www.hufsd.edu/resources/facilities.html,26.0,0.0,0.0,26.0,No,24,2,Yes,Yes,Ongoing,WHITSON RD,HUNTINGTON STATION,NY,11746,02/19/2025,,,WASHINGTON  SCHOOL,,71.0,629.0,0.11287758346581876,10.67,0.0,0.057233704292527825,0.02702702702702703,0.15580286168521462,0.7011128775834659,0.0,0.058823529411764705
2023-2025,HUNTINGTON UNION FREE SCHOOL,WOODHULL INTERMEDIATE SCHOOL,Suffolk,Public School,580403030017,https://www.hufsd.edu/resources/facilities.html,16.0,0.0,0.0,16.0,No,15,1,Yes,Yes,Ongoing,140 WOODHULL RD,HUNTINGTON,NY,11743,02/19/2025,,,WOODHULL INTERMEDIATE SCHOOL,,275.0,422.0,0.6516587677725119,9.19,0.0,0.026066350710900472,0.054502369668246446,0.7037914691943128,0.1848341232227488,0.0,0.030805687203791468
2023-2025,ICHABOD CRANE CSD,ICHABOD CRANE MS,Columbia,Public School,101401040006,ichabodcrane.org,28.0,0.0,28.0,0.0,Yes,27,0,Yes,Yes,Complete,2910 US RT 9,VALATIE,NY,12184,06/04/2025,,,ICHABOD CRANE,,173.0,462.0,0.37445887445887444,9.84,0.0,0.008658008658008658,0.006493506493506494,0.15584415584415584,0.7813852813852814,0.0,0.047619047619047616
2023-2025,ICHABOD CRANE CSD,ICHABOD CRANE PRIMARY SCHOOL,Columbia,Public School,101401040004,ichabodcrane.org,80.0,0.0,80.0,0.0,Yes,75,0,Yes,Yes,Complete,ROUTE 9 2910,VALATIE,NY,12184,06/04/2025,,,ICHABOD CRANE  SCHOOL,,173.0,462.0,0.37445887445887444,9.84,0.0,0.008658008658008658,0.006493506493506494,0.15584415584415584,0.7813852813852814,0.0,0.047619047619047616
2023-2025,ICHABOD CRANE CSD,ICHABOD CRANE SHS,Columbia,Public School,101401040005,ichabodcrane.org,23.0,0.0,23.0,0.0,Yes,20,0,Yes,Yes,Complete,2910 US,VALATIE,NY,12184,06/04/2025,,,ICHABOD CRANE,,173.0,462.0,0.37445887445887444,9.84,0.0,0.008658008658008658,0.006493506493506494,0.15584415584415584,0.7813852813852814,0.0,0.047619047619047616
2023-2025,INDIAN LAKE CENTRAL SCHOOL,INDIAN LAKE CENTRAL SCHOOL,Hamilton,Public School,200401040001,https://www.ilcsd.org/page/water-testing,16.0,0.0,16.0,0.0,Yes,16,0,Yes,Yes,Complete,28 MAIN ST,INDIAN LAKE,NY,12842,03/28/2025,,,INDIAN LAKE CENTRAL SCHOOL,,58.0,121.0,0.4793388429752066,6.05,0.0,0.0,0.04132231404958678,0.0,0.9504132231404959,0.0,0.008264462809917356
2023-2025,INDIAN RIVER CENTRAL SCHOOL,ANTWERP PRIMARY SCHOOL,Jefferson,Public School,220301060001,https://www.ircsd.org/,43.0,0.0,43.0,0.0,Yes,38,5,Yes,Yes,Ongoing,6 ACADEMY ST,ANTWERP,NY,13608,02/25/2025,,,ANTWERP  SCHOOL,,93.0,157.0,0.5923566878980892,9.89,0.0,0.012738853503184714,0.11464968152866242,0.17197452229299362,0.6242038216560509,0.012738853503184714,0.06369426751592357
2023-2025,INDIAN RIVER CENTRAL SCHOOL,CALCIUM PRIMARY SCHOOL,Jefferson,Public School,220301060009,https://www.ircsd.org/en-us/buildings-and-grounds-87d43fe9,104.0,0.0,104.0,0.0,Yes,103,1,Yes,Yes,Ongoing,25440 INDIAN RIVER DR,CALCIUM,NY,13617,03/11/2025,,,CALCIUM  SCHOOL,,305.0,540.0,0.5648148148148148,12.11,0.001851851851851852,0.007407407407407408,0.08703703703703704,0.23703703703703705,0.5555555555555556,0.014814814814814815,0.0962962962962963
2023-2025,INDIAN RIVER CENTRAL SCHOOL,EVANS MILLS PRIMARY SCHOOL,Jefferson,Public School,220301060002,https://www.ircsd.org/en-US,87.0,0.0,87.0,0.0,Yes,81,6,Yes,Yes,Ongoing,8442 SOUTH MAIN ST,EVANS MILLS,NY,13637,06/16/2025,,,EVANS MILLS  SCHOOL,,208.0,328.0,0.6341463414634146,10.2,0.0,0.018292682926829267,0.10975609756097561,0.23170731707317074,0.5304878048780488,0.024390243902439025,0.08536585365853659
2023-2025,INDIAN RIVER CENTRAL SCHOOL,INDIAN RIVER HIGH SCHOOL,Jefferson,Public School,220301060007,https://www.ircsd.org/,92.0,0.0,92.0,0.0,Yes,76,16,Yes,Yes,Ongoing,32925 US ROUTE 11,PHILADELPHIA,NY,13673,02/25/2025,,,INDIAN RIVER HIGH SCHOOL,,401.0,795.0,0.5044025157232704,10.54,0.006289308176100629,0.010062893081761006,0.0729559748427673,0.1018867924528302,0.7157232704402515,0.005031446540880503,0.08050314465408805
2023-2025,INDIAN RIVER CENTRAL SCHOOL,INDIAN RIVER INTERMEDIATE SCHOOL,Jefferson,Public School,220301060010,https://www.ircsd.org/,84.0,0.0,84.0,0.0,Yes,83,1,Yes,Yes,Ongoing,32430 RT 11,PHILADELPHIA,NY,13673,02/25/2025,,,INDIAN RIVER INTERMEDIATE SCHOOL,,295.0,539.0,0.5473098330241187,12.1,0.0055658627087198514,0.0074211502782931356,0.08534322820037106,0.18738404452690166,0.6029684601113172,0.00927643784786642,0.10204081632653061
2023-2025,INDIAN RIVER CENTRAL SCHOOL,INDIAN RIVER MIDDLE SCHOOL,Jefferson,Public School,220301060008,https://www.ircsd.org/en-US,79.0,0.0,79.0,0.0,,79,0,Yes,,Complete,CNTY ROUTE 29 BOX 420,PHILADELPHIA,NY,13673,02/25/2025,,,INDIAN RIVER MIDDLE SCHOOL,,409.0,725.0,0.5641379310344827,10.37,0.004137931034482759,0.009655172413793104,0.08827586206896551,0.1393103448275862,0.663448275862069,0.012413793103448275,0.08275862068965517
2023-2025,INDIAN RIVER CENTRAL SCHOOL,PHILADELPHIA ELEM SCHOOL,Jefferson,Public School,220301060003,https://www.ircsd.org/en-US,28.0,0.0,28.0,0.0,Yes,28,0,Yes,,Complete,3 SAND ST,PHILADELPHIA,NY,13673,01/08/2025,,,PHILADELPHIA  SCHOOL,,74.0,121.0,0.6115702479338843,10.48,0.008264462809917356,0.0,0.049586776859504134,0.05785123966942149,0.8181818181818182,0.0,0.06611570247933884
