Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,P.S. 118 MAURICE SENDAK COMMUNITY SCHOOL- BROOKLYN,Kings,Public School,K763,https://www.schools.nyc.gov/schools/K118,32.0,32.0,0.0,0.0,Yes,32,0,Yes,,,211 8TH STREET,Brooklyn,NY,11215,10/20/2023,"(40.671145, -73.987602)","(40.671145, -73.987602)",PS 118 MAURICE SENDAK COMMUNITY SCHOOL BROOKLYN,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 119 - BRONX,Bronx,Public School,X119,https://www.schools.nyc.gov/schools/X119,67.0,0.0,67.0,0.0,Yes,67,0,Yes,Yes,Complete,1075 PUGSLEY AVENUE,BRONX,NY,10472,02/21/2025,"(40.828474, -73.857392)","(40.828474, -73.857392)",PS 119 BRONX,,432.0,441.0,0.9795918367346939,11.92,0.0,0.0045351473922902496,0.2290249433106576,0.7369614512471655,0.022675736961451247,0.0,0.006802721088435374
2023-2025,NYC DOE,P.S. 119 - BROOKLYN,Kings,Public School,K119,https://www.schools.nyc.gov/schools/K119,30.0,30.0,0.0,0.0,Yes,30,0,Yes,Yes,Complete,3829 AVENUE K,Brooklyn,NY,11210,12/01/2023,"(40.626038, -73.938733)","(40.626038, -73.938733)",PS 119 BROOKLYN,,326.0,398.0,0.8190954773869347,15.29,0.01507537688442211,0.23366834170854273,0.49748743718592964,0.1507537688442211,0.052763819095477386,0.022613065326633167,0.02763819095477387
2023-2025,NYC DOE,P.S. 12 - BRONX,Bronx,Public School,X012,https://www.schools.nyc.gov/schools/X012,76.0,0.0,0.0,76.0,Yes,72,4,Yes,Yes,Ongoing,2555 TRATMAN AVENUE,Bronx,NY,10461,02/07/2025,"(40.840625, -73.844685)","(40.840625, -73.844685)",PS 12 BRONX,,263.0,278.0,0.9460431654676259,4.55,0.03597122302158273,0.046762589928057555,0.31654676258992803,0.539568345323741,0.039568345323741004,0.01079136690647482,0.01079136690647482
2023-2025,NYC DOE,P.S. 12 - BROOKLYN,Kings,Public School,K012,https://www.schools.nyc.gov/schools/K012,51.0,0.0,51.0,0.0,Yes,46,5,Yes,Yes,Ongoing,430 HOWARD AVENUE,BROOKLYN,NY,11233,06/28/2024,"(40.673124, -73.920095)","(40.673124, -73.920095)",PS 12 BROOKLYN,,277.0,291.0,0.9518900343642611,13.86,0.010309278350515464,0.020618556701030927,0.21305841924398625,0.7010309278350515,0.044673539518900345,0.0,0.010309278350515464
2023-2025,NYC DOE,P.S. 12 - QUEENS,Queens,Public School,Q012,https://www.schools.nyc.gov/schools/Q012,107.0,107.0,0.0,0.0,Yes,107,0,Yes,Yes,Complete,42-00 72 STREET,Queens,NY,11377,03/22/2024,"(40.742284, -73.893466)","(40.742284, -73.893466)",PS 12 QUEENS,,729.0,841.0,0.8668252080856124,14.29,0.01070154577883472,0.5505350772889417,0.005945303210463734,0.38882282996432815,0.029726516052318668,0.0,0.014268727705112961
2023-2025,NYC DOE,P.S. 120 - BROOKLYN,Kings,Public School,K120,https://www.schools.nyc.gov/schools/K120,104.0,0.0,104.0,0.0,Yes,98,6,Yes,Yes,Ongoing,18 BEAVER STREET,BROOKLYN,NY,11206,03/08/2024,"(40.700819, -73.937888)","(40.700819, -73.937888)",PS 120 BROOKLYN,,277.0,291.0,0.9518900343642611,13.86,0.010309278350515464,0.020618556701030927,0.21305841924398625,0.7010309278350515,0.044673539518900345,0.0,0.010309278350515464
2023-2025,NYC DOE,P.S. 120 - QUEENS,Queens,Public School,Q120,https://www.schools.nyc.gov/schools/Q120,106.0,0.0,106.0,0.0,Yes,97,9,Yes,Yes,Ongoing,58-01 136 STREET,QUEENS,NY,11355,05/03/2024,"(40.745215, -73.828674)","(40.745215, -73.828674)",PS 120 QUEENS,,684.0,766.0,0.8929503916449086,14.15,0.005221932114882507,0.6671018276762402,0.0039164490861618795,0.29765013054830286,0.018276762402088774,0.0,0.007832898172323759
2023-2025,NYC DOE,P.S. 121 - BRONX,Bronx,Public School,X121,https://www.schools.nyc.gov/schools/X121,46.0,0.0,46.0,0.0,Yes,46,0,Yes,Yes,Complete,2750 THROOP AVENUE,BRONX,NY,10469,02/07/2025,"(40.866474, -73.85051)","(40.866474, -73.85051)",PS 121 BRONX,,475.0,573.0,0.8289703315881326,15.05,0.008726003490401396,0.12390924956369982,0.4467713787085515,0.35602094240837695,0.034904013961605584,0.02268760907504363,0.006980802792321117
2023-2025,NYC DOE,P.S. 121 - BROOKLYN,Kings,Public School,K121,https://www.schools.nyc.gov/schools/K121,50.0,0.0,50.0,0.0,Yes,50,0,Yes,,,5301 20 AVENUE,BROOKLYN,NY,11204,05/31/2024,"(40.622671, -73.978472)","(40.622671, -73.978472)",PS 121 BROOKLYN,,234.0,299.0,0.782608695652174,7.48,0.010033444816053512,0.21070234113712374,0.046822742474916385,0.35785953177257523,0.34782608695652173,0.0033444816053511705,0.023411371237458192
2023-2025,NYC DOE,P.S. 121 - QUEENS,Queens,Public School,Q121,https://www.schools.nyc.gov/schools/Q121,38.0,38.0,0.0,0.0,Yes,38,0,Yes,Yes,Complete,126-10 109 AVENUE,Queens,NY,11420,01/12/2024,"(40.683585, -73.81533)","(40.683585, -73.81533)",PS 121 QUEENS,,548.0,711.0,0.770745428973277,15.81,0.22925457102672292,0.43741209563994377,0.1308016877637131,0.12517580872011252,0.011251758087201125,0.04922644163150492,0.016877637130801686
2023-2025,NYC DOE,P.S. 121 TEMP. C.R. BLDG. - X,Bronx,Public School,X921,https://www.schools.nyc.gov/schools/X121,1.0,0.0,1.0,0.0,Yes,1,0,Yes,,,2750 THROOP AVENUE,BRONX,NY,10469,06/28/2024,"(40.866474, -73.85051)","(40.866474, -73.85051)",PS 121 TEMP CR BLDG X,,475.0,573.0,0.8289703315881326,15.05,0.008726003490401396,0.12390924956369982,0.4467713787085515,0.35602094240837695,0.034904013961605584,0.02268760907504363,0.006980802792321117
2023-2025,NYC DOE,P.S. 122 - QUEENS,Queens,Public School,Q122,https://www.schools.nyc.gov/schools/Q122,76.0,0.0,76.0,0.0,Yes,76,0,Yes,Yes,Complete,21-21 DITMARS BOULEVARD,QUEENS,NY,11105,12/13/2024,"(40.780507, -73.915785)","(40.780507, -73.915785)",PS 122 QUEENS,,575.0,1146.0,0.5017452006980803,16.36,0.004363001745200698,0.231239092495637,0.02181500872600349,0.18586387434554974,0.49912739965095987,0.0034904013961605585,0.05410122164048865
2023-2025,NYC DOE,P.S. 123 - BROOKLYN,Kings,Public School,K123,https://www.schools.nyc.gov/schools/K123,71.0,0.0,71.0,0.0,Yes,71,0,Yes,Yes,Complete,100 IRVING AVENUE,BROOKLYN,NY,11237,04/04/2025,"(40.704076, -73.922388)","(40.704076, -73.922388)",PS 123 BROOKLYN,,442.0,485.0,0.911340206185567,11.48,0.010309278350515464,0.008247422680412371,0.04536082474226804,0.9051546391752577,0.018556701030927835,0.010309278350515464,0.002061855670103093
2023-2025,NYC DOE,P.S. 123 - MANHATTAN,Manhattan,Public School,M123,https://www.schools.nyc.gov/schools/M482,90.0,0.0,90.0,0.0,Yes,87,3,Yes,Yes,Ongoing,301 WEST 140 STREET,MANHATTAN,NY,10030,07/12/2024,"(40.820216, -73.944551)","(40.820216, -73.944551)",PS 123 MANHATTAN,,374.0,391.0,0.9565217391304348,10.29,0.010230179028132993,0.005115089514066497,0.45524296675191817,0.48081841432225064,0.043478260869565216,0.0025575447570332483,0.0025575447570332483
2023-2025,NYC DOE,P.S. 123 - QUEENS,Queens,Public School,Q123,https://www.schools.nyc.gov/schools/Q123,51.0,0.0,51.0,0.0,Yes,51,0,Yes,Yes,Complete,145-01 119 AVENUE,QUEENS,NY,11436,10/18/2024,"(40.678913, -73.795571)","(40.678913, -73.795571)",PS 123 QUEENS,,471.0,545.0,0.8642201834862385,16.13,0.08073394495412844,0.14311926605504588,0.5321100917431193,0.1669724770642202,0.03302752293577982,0.014678899082568808,0.029357798165137616
2023-2025,NYC DOE,P.S. 124 - BROOKLYN,Kings,Public School,K124,https://www.schools.nyc.gov/schools/K124,29.0,29.0,0.0,0.0,Yes,29,0,Yes,,,515 4 AVENUE,Brooklyn,NY,11215,11/03/2023,"(40.667464, -73.99062)","(40.667464, -73.99062)",PS 124 BROOKLYN,,269.0,333.0,0.8078078078078078,11.89,0.012012012012012012,0.03903903903903904,0.17417417417417416,0.6306306306306306,0.1111111111111111,0.0,0.03303303303303303
2023-2025,NYC DOE,P.S. 124 - QUEENS,Queens,Public School,Q124,https://www.schools.nyc.gov/schools/Q124,64.0,0.0,0.0,64.0,Yes,63,1,Yes,Yes,Ongoing,129-15 150 AVENUE,Queens,NY,11420,02/21/2025,"(40.665669, -73.811266)","(40.665669, -73.811266)",PS 124 QUEENS,,838.0,1030.0,0.8135922330097087,16.09,0.13398058252427184,0.39805825242718446,0.14854368932038836,0.229126213592233,0.04466019417475728,0.020388349514563107,0.02524271844660194
2023-2025,NYC DOE,P.S. 124 (ECF) - MANHATTAN,Manhattan,Public School,M124,https://www.schools.nyc.gov/schools/M124,128.0,0.0,128.0,0.0,Yes,125,3,Yes,Yes,Ongoing,40 DIVISION STREET,MANHATTAN,NY,10002,04/19/2024,"(40.715097, -73.996017)","(40.715097, -73.996017)",PS 124 MANHATTAN,,286.0,500.0,0.572,13.33,0.0,0.862,0.01,0.044,0.02,0.0,0.064
2023-2025,NYC DOE,P.S. 125 - MANHATTAN,Manhattan,Public School,M125,https://www.schools.nyc.gov/schools/M125,112.0,112.0,0.0,0.0,Yes,112,0,Yes,Yes,Complete,425 WEST 123 STREET,Manhattan,NY,10027,08/09/2024,"(40.810793, -73.955722)","(40.810793, -73.955722)",PS 125 MANHATTAN,,146.0,251.0,0.5816733067729084,10.91,0.00796812749003984,0.10358565737051793,0.2868525896414343,0.3386454183266932,0.21115537848605578,0.0,0.05179282868525897
2023-2025,NYC DOE,P.S. 126 - MANHATTAN,Manhattan,Public School,M126,https://www.schools.nyc.gov/schools/M126,88.0,0.0,88.0,0.0,Yes,87,1,Yes,Yes,Ongoing,80 CATHERINE STREET,MANHATTAN,NY,10038,04/05/2024,"(40.710651, -73.99742)","(40.710651, -73.99742)",PS 126 MANHATTAN,,415.0,566.0,0.7332155477031802,11.79,0.0017667844522968198,0.5459363957597173,0.13074204946996468,0.21024734982332155,0.06890459363957598,0.0017667844522968198,0.04063604240282685
2023-2025,NYC DOE,P.S. 126 (ECF) - BRONX,Bronx,Public School,X126,https://www.schools.nyc.gov/schools/X126,115.0,0.0,0.0,115.0,Yes,106,9,Yes,Yes,Ongoing,175 WEST 166 STREET,Bronx,NY,10452,04/04/2025,"(40.835866, -73.9282)","(40.835866, -73.9282)",PS 126 BRONX,,469.0,479.0,0.9791231732776617,9.3,0.0020876826722338203,0.0020876826722338203,0.24008350730688935,0.7369519832985386,0.012526096033402923,0.0,0.006263048016701462
2023-2025,NYC DOE,P.S. 127 - QUEENS,Queens,Public School,Q127,https://www.schools.nyc.gov/schools/Q127,66.0,0.0,66.0,0.0,Yes,66,0,Yes,,,98-01 25 AVENUE,QUEENS,NY,11369,05/03/2024,"(40.765507, -73.870931)","(40.765507, -73.870931)",PS 127 QUEENS,,958.0,1154.0,0.830155979202773,13.66,0.0034662045060658577,0.09878682842287695,0.07105719237435008,0.8136915077989602,0.011265164644714038,0.0008665511265164644,0.0008665511265164644
2023-2025,NYC DOE,P.S. 128 - MANHATTAN,Manhattan,Public School,M128,https://www.schools.nyc.gov/schools/M128,124.0,0.0,124.0,0.0,Yes,124,0,Yes,Yes,Complete,560 WEST 169 STREET,MANHATTAN,NY,10032,12/27/2024,"(40.841032, -73.938701)","(40.841032, -73.938701)",PS 128 MANHATTAN,,416.0,444.0,0.9369369369369369,12.69,0.0022522522522522522,0.0022522522522522522,0.04504504504504504,0.9076576576576577,0.036036036036036036,0.0022522522522522522,0.0045045045045045045
2023-2025,NYC DOE,P.S. 128 (TANDEM BROOKLYN STUDIO),Kings,Public School,K128,https://www.schools.nyc.gov/schools/K128,49.0,49.0,0.0,0.0,Yes,49,0,Yes,Yes,Complete,2075 84 STREET,Brooklyn,NY,11214,11/03/2023,"(40.60498, -73.995084)","(40.60498, -73.995084)",PS 128,,405.0,457.0,0.8862144420131292,12.95,0.006564551422319475,0.3041575492341357,0.0350109409190372,0.212253829321663,0.4310722100656455,0.0,0.010940919037199124
2023-2025,NYC DOE,P.S. 128 ANNEX - QUEENS,Queens,Public School,Q878,https://www.schools.nyc.gov/schools/M501,7.0,0.0,7.0,0.0,Yes,7,0,Yes,Yes,Complete,63-25 69 STREET,QUEENS,NY,11379,09/20/2024,"(40.715319, -73.887005)","(40.715319, -73.887005)",PS 128 ANNEX QUEENS,,299.0,624.0,0.4791666666666667,13.21,0.004807692307692308,0.07532051282051282,0.016025641025641024,0.266025641025641,0.6105769230769231,0.003205128205128205,0.02403846153846154
2023-2025,NYC DOE,P.S. 129 - MANHATTAN,Manhattan,Public School,M129,https://www.schools.nyc.gov/schools/M129,83.0,0.0,83.0,0.0,Yes,83,0,Yes,Yes,Complete,425 WEST 130 STREET,MANHATTAN,NY,10027,10/04/2024,"(40.814914, -73.95202)","(40.814914, -73.95202)",PS 129 MANHATTAN,,203.0,218.0,0.9311926605504587,9.91,0.0,0.01834862385321101,0.45871559633027525,0.4954128440366973,0.022935779816513763,0.0,0.0045871559633027525
2023-2025,NYC DOE,P.S. 129 - QUEENS,Queens,Public School,Q129,https://www.schools.nyc.gov/schools/Q129,133.0,0.0,133.0,0.0,Yes,133,0,Yes,,,128-02 7 AVENUE,QUEENS,NY,11356,06/28/2024,"(40.789926, -73.839505)","(40.789926, -73.839505)",PS 129 QUEENS,,953.0,1142.0,0.8345008756567426,13.22,0.012259194395796848,0.2521891418563923,0.012259194395796848,0.637478108581436,0.07793345008756568,0.0008756567425569177,0.0070052539404553416
2023-2025,NYC DOE,P.S. 13 - BROOKLYN,Kings,Public School,K013,https://www.schools.nyc.gov/schools/K013,123.0,123.0,0.0,0.0,Yes,123,0,Yes,Yes,Complete,557 PENNSYLVANIA AVENUE,Brooklyn,NY,11207,04/19/2024,"(40.664067, -73.893328)","(40.664067, -73.893328)",PS 13 BROOKLYN,,307.0,336.0,0.9136904761904762,12.13,0.020833333333333332,0.01488095238095238,0.6279761904761905,0.29464285714285715,0.02976190476190476,0.008928571428571428,0.002976190476190476
2023-2025,NYC DOE,P.S. 13 - QUEENS,Queens,Public School,Q013,https://www.schools.nyc.gov/schools/Q013,167.0,167.0,0.0,0.0,Yes,167,0,Yes,Yes,Complete,55-01 94 STREET,Queens,NY,11373,03/08/2024,"(40.737441, -73.867662)","(40.737441, -73.867662)",PS 13 QUEENS,,838.0,931.0,0.9001074113856069,12.86,0.004296455424274973,0.24812030075187969,0.07841031149301826,0.6186895810955961,0.047261009667024706,0.0,0.00322234156820623
2023-2025,NYC DOE,P.S. 13 - STATEN ISLAND,Richmond,Public School,R013,https://www.schools.nyc.gov/schools/R013,97.0,97.0,0.0,0.0,Yes,97,0,Yes,Yes,Complete,191 VERMONT AVENUE,Staten Island,NY,10305,03/08/2024,"(40.613322, -74.068963)","(40.613322, -74.068963)",PS 13 STATEN ISLAND,,635.0,775.0,0.8193548387096774,12.81,0.0025806451612903226,0.2761290322580645,0.11483870967741935,0.4258064516129032,0.15096774193548387,0.0025806451612903226,0.027096774193548386
2023-2025,NYC DOE,P.S. 130 - BRONX,Bronx,Public School,X130,https://www.schools.nyc.gov/schools/X130,63.0,63.0,0.0,0.0,Yes,63,0,Yes,Yes,Complete,750 PROSPECT AVENUE,Bronx,NY,10455,12/15/2023,"(40.817742, -73.901709)","(40.817742, -73.901709)",PS 130 BRONX,,276.0,298.0,0.9261744966442953,10.1,0.006711409395973154,0.010067114093959731,0.16778523489932887,0.7919463087248322,0.016778523489932886,0.0,0.006711409395973154
2023-2025,NYC DOE,P.S. 130 - BROOKLYN,Kings,Public School,K130,https://www.schools.nyc.gov/schools/K130,36.0,0.0,36.0,0.0,Yes,36,0,Yes,Yes,Complete,70 OCEAN PARKWAY,BROOKLYN,NY,11218,06/28/2024,"(40.648924, -73.976053)","(40.648924, -73.976053)",PS 130 BROOKLYN,,259.0,866.0,0.29907621247113164,16.04,0.011547344110854504,0.12471131639722864,0.061200923787528866,0.1812933025404157,0.5600461893764435,0.0023094688221709007,0.057736720554272515
2023-2025,NYC DOE,P.S. 130 - MANHATTAN,Manhattan,Public School,M130,https://www.schools.nyc.gov/schools/M130,139.0,0.0,139.0,0.0,Yes,139,0,Yes,Yes,Complete,143 BAXTER STREET,MANHATTAN,NY,10013,01/27/2025,"(40.71866, -73.998326)","(40.71866, -73.998326)",PS 130 MANHATTAN,,369.0,575.0,0.6417391304347826,13.51,0.0017391304347826088,0.7617391304347826,0.017391304347826087,0.1356521739130435,0.03130434782608696,0.0017391304347826088,0.050434782608695654
2023-2025,NYC DOE,P.S. 130 - QUEENS,Queens,Public School,Q130,https://www.schools.nyc.gov/schools/Q993,66.0,0.0,0.0,66.0,Yes,60,6,Yes,Yes,Ongoing,200-01 42 AVENUE,Queens,NY,11361,03/10/2025,"(40.760219, -73.784009)","(40.760219, -73.784009)",PS 130 QUEENS,,204.0,377.0,0.5411140583554377,13.46,0.007957559681697613,0.649867374005305,0.026525198938992044,0.16445623342175067,0.11671087533156499,0.0,0.034482758620689655
2023-2025,NYC DOE,P.S. 131 - BROOKLYN,Kings,Public School,K131,https://www.schools.nyc.gov/schools/K131,46.0,46.0,0.0,0.0,Yes,46,0,Yes,Yes,Complete,4305 FT HAMILTON PARKWAY,Brooklyn,NY,11219,01/12/2024,"(40.640728, -73.993247)","(40.640728, -73.993247)",PS 131 BROOKLYN,,492.0,527.0,0.9335863377609108,11.27,0.011385199240986717,0.3700189753320683,0.009487666034155597,0.5332068311195446,0.0683111954459203,0.0018975332068311196,0.0056925996204933585
2023-2025,NYC DOE,P.S. 131 - QUEENS,Queens,Public School,Q131,https://www.schools.nyc.gov/schools/Q131,104.0,104.0,0.0,0.0,Yes,104,0,Yes,Yes,Complete,170-21 84 Avenue,Queens,NY,11432,12/01/2023,"(40.71715, -73.794061)","(40.71715, -73.794061)",PS 131 QUEENS,,654.0,757.0,0.8639365918097754,15.56,0.018494055482166448,0.7463672391017173,0.05151915455746367,0.14398943196829592,0.02774108322324967,0.002642007926023778,0.009247027741083224
2023-2025,NYC DOE,P.S. 132 - BRONX,Bronx,Public School,X132,https://www.schools.nyc.gov/schools/X132,91.0,0.0,91.0,0.0,Yes,68,23,Yes,Yes,Ongoing,1245 WASHINGTON AVENUE,BRONX,NY,10456,06/28/2024,"(40.832175, -73.907133)","(40.832175, -73.907133)",PS 132 BRONX,,349.0,366.0,0.953551912568306,13.02,0.00546448087431694,0.0,0.45901639344262296,0.5081967213114754,0.01092896174863388,0.00273224043715847,0.01366120218579235
2023-2025,NYC DOE,P.S. 132 - BROOKLYN,Kings,Public School,K132,https://www.schools.nyc.gov/schools/K132,128.0,0.0,128.0,0.0,Yes,128,0,Yes,Yes,Complete,320 MANHATTAN AVENUE,BROOKLYN,NY,11211,12/27/2024,"(40.714772, -73.945663)","(40.714772, -73.945663)",PS 132 BROOKLYN,,300.0,592.0,0.5067567567567568,16.5,0.005067567567567568,0.0625,0.11486486486486487,0.33952702702702703,0.41216216216216217,0.006756756756756757,0.05912162162162162
2023-2025,NYC DOE,P.S. 132 - MANHATTAN,Manhattan,Public School,M132,https://www.schools.nyc.gov/schools/M103,54.0,54.0,0.0,0.0,Yes,54,0,Yes,Yes,Complete,185 WADSWORTH AVENUE,Manhattan,NY,10033,08/17/2023,"(40.850561, -73.933964)","(40.850561, -73.933964)",PS 132 MANHATTAN,,169.0,173.0,0.976878612716763,7.66,0.0,0.0,0.05202312138728324,0.9248554913294798,0.005780346820809248,0.0,0.017341040462427744
2023-2025,NYC DOE,P.S. 132 - QUEENS,Queens,Public School,Q132,https://www.schools.nyc.gov/schools/Q132,41.0,0.0,41.0,0.0,Yes,41,0,Yes,,,132-15 218 STREET,QUEENS,NY,11413,07/26/2024,"(40.681948, -73.7493)","(40.681948, -73.7493)",PS 132 QUEENS,,230.0,301.0,0.7641196013289037,10.59,0.0664451827242525,0.016611295681063124,0.7674418604651163,0.11960132890365449,0.009966777408637873,0.0033222591362126247,0.016611295681063124
2023-2025,NYC DOE,P.S. 132 GYM ANNEX - BROOKLYN,Kings,Public School,K745,https://www.schools.nyc.gov/schools/K132,5.0,0.0,5.0,0.0,Yes,5,0,Yes,,,320 MANHATTAN AVENUE,BROOKLYN,NY,11211,05/03/2024,"(40.714773, -73.945664)","(40.714773, -73.945664)",PS 132 GYM ANNEX BROOKLYN,,300.0,592.0,0.5067567567567568,16.5,0.005067567567567568,0.0625,0.11486486486486487,0.33952702702702703,0.41216216216216217,0.006756756756756757,0.05912162162162162
2023-2025,NYC DOE,P.S. 133 - MANHATTAN,Manhattan,Public School,M133,https://www.schools.nyc.gov/schools/M133,64.0,0.0,64.0,0.0,Yes,64,0,Yes,Yes,Complete,2121 5 AVENUE,MANHATTAN,NY,10037,07/25/2025,"(40.809665, -73.939178)","(40.809665, -73.939178)",PS 133 MANHATTAN,,178.0,187.0,0.9518716577540107,7.48,0.0213903743315508,0.016042780748663103,0.5508021390374331,0.3689839572192513,0.0374331550802139,0.0053475935828877,0.0
2023-2025,NYC DOE,P.S. 133 - QUEENS,Queens,Public School,Q133,https://www.schools.nyc.gov/schools/Q133,54.0,54.0,0.0,0.0,Yes,54,0,Yes,Yes,Complete,248-05 86 AVENUE,Queens,NY,11426,04/05/2024,"(40.732458, -73.717819)","(40.732458, -73.717819)",PS 133 QUEENS,,352.0,600.0,0.5866666666666667,16.72,0.011666666666666667,0.6583333333333333,0.035,0.16666666666666666,0.09,0.006666666666666667,0.03166666666666667
2023-2025,NYC DOE,P.S. 133 WILLIAM A. BUTLER - BROOKLYN,Kings,Public School,K317,https://www.schools.nyc.gov/schools/K369,146.0,0.0,146.0,0.0,Yes,146,0,Yes,Yes,Complete,610 BALTIC STREET,BROOKLYN,NY,11217,08/23/2024,"(40.679916, -73.980455)","(40.679916, -73.980455)",PS 133 WILLIAM A BUTLER BROOKLYN,,308.0,617.0,0.4991896272285251,14.48,0.006482982171799027,0.04538087520259319,0.26904376012965964,0.3371150729335494,0.24473257698541329,0.0032414910858995136,0.0940032414910859
2023-2025,NYC DOE,P.S. 134 - BRONX,Bronx,Public School,X134,https://www.schools.nyc.gov/schools/X134,104.0,104.0,0.0,0.0,Yes,104,0,Yes,Yes,Complete,1330 BRISTOW STREET,Bronx,NY,10459,12/15/2023,"(40.831613, -73.894241)","(40.831613, -73.894241)",PS 134 BRONX,,406.0,425.0,0.9552941176470588,11.37,0.002352941176470588,0.004705882352941176,0.3952941176470588,0.5529411764705883,0.02588235294117647,0.0,0.018823529411764704
2023-2025,NYC DOE,P.S. 134 - BROOKLYN,Kings,Public School,K849,https://www.schools.nyc.gov/schools/K134,17.0,17.0,0.0,0.0,Yes,17,0,Yes,,,4001 18 AVENUE,Brooklyn,NY,11218,08/17/2023,"(40.632145, -73.97318)","(40.632145, -73.97318)",PS 134 BROOKLYN,,467.0,519.0,0.8998073217726397,12.75,0.017341040462427744,0.4258188824662813,0.038535645472061654,0.07321772639691715,0.4277456647398844,0.0019267822736030828,0.015414258188824663
