School_District,School,County,num_lte_5ppb,num_gt_5ppb,School_City,Ratio_free,Student_teacher_ratio,American_Indian/Alaska_Native,Asian,Black,Hispanic,White,Native_Hawaiian/Pacific_Islander,Two_or_More_Races,target_col,percent_housing_pre_1950
buffalo_city_schools,ps_79_w_j_grabiarz_school_of_excellence,erie,130.0,2.0,buffalo,0.9155963302752294,11.48,0.0036697247706422,0.1321100917431192,0.4091743119266055,0.255045871559633,0.1412844036697247,0.0,0.0587155963302752,1,38.6
buffalo_city_schools,ps_80_highgate_heights_elementary_school,erie,56.0,10.0,buffalo,0.9296875,11.93,0.0026041666666666,0.2317708333333333,0.671875,0.0494791666666666,0.015625,0.0,0.0286458333333333,1,38.6
buffalo_city_schools,ps_81_buffalo_public_school,erie,63.0,4.0,buffalo,0.8095238095238095,13.52,0.0119047619047619,0.1283068783068783,0.4034391534391534,0.1653439153439153,0.1732804232804232,0.0013227513227513,0.1164021164021164,1,38.6
buffalo_city_schools,ps_82_early_childhood_center,erie,60.0,2.0,buffalo,0.9132007233273056,9.68,0.0036166365280289,0.1193490054249547,0.6546112115732369,0.0922242314647378,0.0795660036166365,0.0,0.050632911392405,1,38.6
buffalo_city_schools,ps_84_erie_county_health_care_center_for_children,erie,22.0,1.0,buffalo,,,,,,,,,,1,38.6
buffalo_city_schools,ps_89_lydia__t._wright_school,erie,101.0,11.0,buffalo,0.9314586994727592,10.15,0.0035149384885764,0.1054481546572935,0.7117750439367311,0.0808435852372583,0.0439367311072056,0.0052724077328646,0.0492091388400703,1,38.6
buffalo_city_schools,ps_93_southside_elementary_school,erie,100.0,16.0,buffalo,0.8899876390605687,9.84,0.003708281829419,0.0667490729295426,0.249690976514215,0.2274412855377008,0.3634116192830655,0.0,0.0889987639060568,1,38.6
buffalo_city_schools,ps_94_west_hertel_academy,erie,77.0,18.0,buffalo,0.9415041782729804,11.65,0.0055710306406685,0.2158774373259052,0.4512534818941504,0.1852367688022284,0.1058495821727019,0.0,0.0362116991643454,1,38.6
buffalo_city_schools,ps_95_waterfront_elementary_school,erie,186.0,8.0,buffalo,0.953307392996109,11.27,0.0025940337224383,0.2866407263294422,0.4293125810635538,0.166018158236057,0.0881971465629053,0.0012970168612191,0.0259403372243839,1,38.6
buffalo_city_schools,ps_97_harvey_austin_school,erie,62.0,6.0,buffalo,0.9566074950690336,8.6,0.0059171597633136,0.2485207100591716,0.5779092702169625,0.1025641025641025,0.0256410256410256,0.0,0.039447731755424,1,38.6
buffalo_city_schools,ps_99_stanley_makowski_early_childhd_center,erie,160.0,47.0,buffalo,0.9132007233273056,9.68,0.0036166365280289,0.1193490054249547,0.6546112115732369,0.0922242314647378,0.0795660036166365,0.0,0.050632911392405,1,38.6
byram_hills_central_school,coman_hill_school,westchester,11.0,0.0,armonk,0.0363321799307958,11.23,0.0,0.046712802768166,0.0034602076124567,0.0778546712802768,0.8183391003460208,0.0,0.0536332179930795,0,37.9
byram_hills_central_school,h_c_crittenden_middle_school,westchester,21.0,0.0,armonk,,9.19,,,,,,,,0,37.9
byram_hills_central_school,wampus_school,westchester,14.0,1.0,armonk,0.0363984674329501,10.89,0.0,0.0727969348659003,0.0,0.0708812260536398,0.8084291187739464,0.0,0.0478927203065134,1,37.9
cairo-durham_central_school,cairo_high_school,greene,34.0,0.0,cairo,0.5692771084337349,8.09,0.0060240963855421,0.0120481927710843,0.0150602409638554,0.0813253012048192,0.8283132530120482,0.0,0.0542168674698795,0,32.1
cairo-durham_central_school,cairo-durham_elementary_school,greene,1.0,0.0,cairo,,,,,,,,,,0,32.1
canajoharie_central_school,canajoharie_middle_school,montgomery,26.0,1.0,canajoharie,0.521978021978022,8.72,0.0,0.0,0.0,0.0219780219780219,0.945054945054945,0.0054945054945054,0.0274725274725274,1,54.5
canajoharie_central_school,canajoharie_s_h_s,montgomery,33.0,1.0,canajoharie,0.4545454545454545,8.73,0.0,0.0075757575757575,0.0151515151515151,0.0,0.9659090909090908,0.0,0.0113636363636363,1,54.5
canajoharie_central_school,east_hill_school,montgomery,64.0,1.0,canajoharie,0.4765432098765432,11.66,0.0,0.0148148148148148,0.0074074074074074,0.0345679012345679,0.9037037037037036,0.0,0.0395061728395061,1,54.5
canastota_central_school,canastota__jr_sr_high_school,madison,25.0,6.0,canastota,0.4370503597122302,12.1,0.0035971223021582,0.0071942446043165,0.0161870503597122,0.0215827338129496,0.9190647482014388,0.0,0.0323741007194244,1,36.6
canastota_central_school,peterboro_street_elem_school,madison,34.0,1.0,canastota,0.4375,9.15,0.0,0.0,0.0113636363636363,0.0284090909090909,0.9431818181818182,0.0,0.0170454545454545,1,36.6
canastota_central_school,roberts_street_middle_school,madison,34.0,2.0,canastota,0.4893617021276595,9.93,0.0070921985815602,0.0070921985815602,0.0212765957446808,0.0141843971631205,0.900709219858156,0.0,0.0496453900709219,1,36.6
canastota_central_school,south_side_elem_school,madison,23.0,1.0,canastota,0.4971428571428571,8.18,0.0,0.0,0.0057142857142857,0.0057142857142857,0.92,0.0,0.0685714285714285,1,36.6
candor_central_school,candor_j_s_h_s,tioga,79.0,2.0,candor,0.5169902912621359,11.78,0.0024271844660194,0.0,0.0097087378640776,0.0169902912621359,0.9538834951456312,0.0,0.0169902912621359,1,31.0
canton_central_school,f_s_banford_elem_school,st_lawrence,61.0,12.0,canton,0.3651960784313725,15.6,0.0,0.0196078431372549,0.0024509803921568,0.0269607843137254,0.9191176470588236,0.0,0.0318627450980392,1,36.1
canton_central_school,h_c_williams_s_h_s,st_lawrence,39.0,2.0,canton,0.4411764705882353,8.87,0.0,0.0147058823529411,0.0,0.0058823529411764,0.9529411764705882,0.0,0.0264705882352941,1,36.1
canton_central_school,jm_mckenney_middle_(4-8)_school,st_lawrence,28.0,3.0,canton,0.3651960784313725,15.6,0.0,0.0196078431372549,0.0024509803921568,0.0269607843137254,0.9191176470588236,0.0,0.0318627450980392,1,36.1
carle_place_union_free_school,carle_place_j_s_h_s,nassau,32.0,3.0,carle_place,0.2573770491803279,8.37,0.0,0.0983606557377049,0.0180327868852459,0.2344262295081967,0.639344262295082,0.001639344262295,0.0065573770491803,1,33.0
carle_place_union_free_school,cherry_lane_school,nassau,15.0,0.0,carle_place,0.2077464788732394,12.97,0.0,0.1654929577464788,0.0105633802816901,0.2957746478873239,0.4894366197183099,0.0035211267605633,0.0352112676056338,0,33.0
carle_place_union_free_school,rushmore_avenue_school,nassau,19.0,0.0,carle_place,0.2054455445544554,9.08,0.0,0.1287128712871287,0.0222772277227722,0.2623762376237624,0.551980198019802,0.0024752475247524,0.0321782178217821,0,33.0
carthage_central_school,black_river_school,jefferson,95.0,0.0,black_river,0.3443223443223443,11.56,0.0,0.0183150183150183,0.0805860805860805,0.1923076923076923,0.6410256410256411,0.0109890109890109,0.0567765567765567,0,36.2
carthage_central_school,carthage_central_high_school,jefferson,64.0,6.0,carthage,0.6138613861386139,9.72,0.0024752475247524,0.0099009900990099,0.0321782178217821,0.1163366336633663,0.7722772277227723,0.0,0.0668316831683168,1,36.2
carthage_central_school,carthage_elem_school,jefferson,51.0,9.0,carthage,0.6138613861386139,9.72,0.0024752475247524,0.0099009900990099,0.0321782178217821,0.1163366336633663,0.7722772277227723,0.0,0.0668316831683168,1,36.2
carthage_central_school,carthage_middle_school,jefferson,99.0,1.0,carthage,0.4741935483870967,9.02,0.0064516129032258,0.0075268817204301,0.0462365591397849,0.1387096774193548,0.7150537634408602,0.0032258064516129,0.0827956989247311,1,36.2
carthage_central_school,west_carthage_elem_school,jefferson,62.0,0.0,carthage,0.4923076923076923,11.48,0.0,0.0102564102564102,0.023076923076923,0.123076923076923,0.7871794871794872,0.0,0.0564102564102564,0,36.2
cassadaga_valley_central_school_district,cassadaga_valley_middle/hs,chautauqua,74.0,11.0,sinclairville,0.5677083333333334,8.43,0.0026041666666666,0.0026041666666666,0.0104166666666666,0.0208333333333333,0.9270833333333334,0.0026041666666666,0.0338541666666666,1,46.1
cassadaga_valley_central_school_district,sinclairville_es,chautauqua,66.0,12.0,sinclairville,0.4952380952380952,10.49,0.0023809523809523,0.0071428571428571,0.0095238095238095,0.0261904761904761,0.8976190476190476,0.0023809523809523,0.0547619047619047,1,46.1
cattaraugus-little_valley_csd,cattaraugus/little_valley_school,cattaraugus,192.0,14.0,cattaraugus,0.5384615384615384,8.71,0.0118343195266272,0.0,0.0236686390532544,0.0207100591715976,0.9142011834319528,0.0,0.029585798816568,1,41.3
cazenovia_central_school,burton_street_elem_school,madison,68.0,19.0,cazenovia,0.2174840085287846,19.54,0.0,0.0042643923240938,0.0063965884861407,0.0362473347547974,0.9339019189765458,0.0,0.0191897654584221,1,36.6
cazenovia_central_school,cazenovia_high_school,madison,62.0,7.0,cazenovia,0.2320441988950276,11.48,0.001841620626151,0.009208103130755,0.003683241252302,0.0239410681399631,0.9429097605893186,0.0,0.0184162062615101,1,36.6
cazenovia_central_school,cazenovia_middle_school,madison,42.0,7.0,cazenovia,0.322884012539185,11.95,0.0,0.0031347962382445,0.0031347962382445,0.0407523510971786,0.9341692789968652,0.0,0.018808777429467,1,36.6
central_islip_u_f_s,andrew_t_morrow_school,suffolk,24.0,1.0,central_islip,0.7216624685138538,13.16,0.0012594458438287,0.017632241813602,0.1221662468513853,0.8136020151133502,0.0289672544080604,0.0012594458438287,0.0151133501259445,1,13.7
central_islip_u_f_s,anthony_alfano_elementary_school,suffolk,47.0,0.0,central_islip,0.806841046277666,12.66,0.0040241448692152,0.0060362173038229,0.1146881287726358,0.8329979879275654,0.0301810865191146,0.0,0.0120724346076458,0,13.7
central_islip_u_f_s,central_islip_high_school,suffolk,59.0,2.0,central_islip,0.6565267616480555,16.92,0.0007701193685021,0.013477088948787,0.1382364266461301,0.8186368887177512,0.0184828648440508,0.0019252984212552,0.0084713130535232,1,13.7
central_islip_u_f_s,charles_a_mulligan_intermediate_school,suffolk,59.0,2.0,central_islip,0.7777777777777778,14.53,0.0020768431983385,0.0166147455867082,0.1017653167185877,0.8255451713395638,0.0207684319833852,0.0,0.0332294911734164,1,13.7
central_islip_u_f_s,cordello_avenue_elementary_school,suffolk,31.0,1.0,central_islip,0.7659176029962547,12.53,0.0,0.0074906367041198,0.1067415730337078,0.848314606741573,0.0112359550561797,0.0,0.0262172284644194,1,13.7
central_islip_u_f_s,francis_j_oneill_school,suffolk,26.0,2.0,central_islip,0.7837837837837838,13.61,0.0016891891891891,0.0050675675675675,0.2043918918918918,0.75,0.0202702702702702,0.0,0.018581081081081,1,13.7
